gene_id E15_cpn E15_corticothal E15_subcereb E16_cpn E16_corticothal E16_subcereb E18_cpn E18_corticothal E18_subcereb P1_cpn P1_corticothal P1_subcereb
1700019M22Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700019N12Rik 0.101386 0.183099 0.0200168 0.0782207 0.0974554 0.328334 1.02772 0.594041 1.1591 2.52821 1.32124 2.15618
1700019N19Rik 0.0142797 0.104134 0.0679831 0.0152068 0.0172135 0.0783004 0 0.0268812 0.0155781 0 0.0401955 0
1700019O17Rik 0.00778574 0 0 0 0 0 0 0.00743788 0 0 0 0.00934687
1700020A23Rik 0.97393 0.992375 1.06638 1.24708 1.23678 1.13227 1.34884 1.13232 0.655917 1.03623 0.504012 0.387026
1700020C07Rik 0.035117 0.0461537 0.0617685 0.0740783 0.0799442 0.0370011 0.0208198 0.0851375 0.0562983 0.0447214 0.0781173 0.0416948
1700020D05Rik 1.40797 2.54288 2.21461 2.45178 3.13366 2.04632 2.88668 2.98998 1.86825 1.80728 2.15003 1.29318
1700020L24Rik 0.0617852 0.0802715 0.102402 0.0448097 0.11156 0.0625805 0.117628 0.0551723 0.107564 0.154891 0.082791 0.0526398
1700020N01Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700020N18Rik 0 0 0.0359287 0 0 0 0 0 0 0 0.0637437 0.0387719
1700020O03Rik 11.7861 12.4253 13.982 12.6683 14.1287 13.1901 12.7014 13.9642 12.5891 13.1456 15.0481 12.3137
1700021C14Rik 1.4188 1.40116 1.73361 1.58486 1.81906 1.83446 1.12123 2.42212 1.2846 2.67653 2.62508 2.65186
1700021F05Rik 20.6666 24.9676 24.1492 19.095 22.488 19.6732 19.4989 23.6351 19.8595 22.7992 31.5396 29.9879
1700021F07Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700021K19Rik 22.8532 24.1029 24.2035 27.4658 25.4042 26.6527 27.82 24.4556 27.6735 24.1911 19.5837 22.8538
1700022A21Rik 0 0.00853132 0 0 0.0101097 0.00973638 0 0.00904097 0 0 0 0.0226956
1700022I11Rik 0.0719711 0.0860062 0.0981672 0.0668464 0.101071 0.0698854 0.0684649 0.0614629 0.0552713 0.0353038 0.0575377 0.0296223
1700022P22Rik 0 0.043116 0 0 0 0.0490006 0.0512339 0.0790569 0.0462624 0 0.105319 0
1700023A16Rik 0 0.00993829 0.0111247 0.0104033 0 0.0319676 0 0 0.0417229 0.0124275 0.013776 0.107725
1700023D19Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700023E05Rik 0 0.0318042 0.0271339 0.00766068 0.0497347 0.0653534 0.0523826 0.100042 0.191515 0.162503 0.284285 0.388591
1700023F06Rik 0.338608 0.150154 0.268388 0.196164 0.209093 0.322292 0.387693 0.495988 0.274695 1.00575 1.00822 0.640881
1700023I07Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700024G13Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700024P04Rik 0 0 0 0 0 0 0 0 0.037969 0 0 0
1700024P16Rik 0.241623 0.0658126 0.121912 0.252592 0.181699 0.106548 0.336265 0.114623 0.20521 0.333535 0.17112 0.25635
1700025C18Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700025E21Rik 0.0551618 0.0110969 0.0259712 0.0693135 0.0688045 0.0230215 0.0786764 0.0290481 0.0449321 0.0181562 0 0.0371938
1700025F22Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700025G04Rik 7.19975 6.90171 5.56406 6.84883 7.35673 6.01209 6.29667 6.78577 5.68407 4.65815 6.4289 4.08821
1700025K23Rik 3.83541 4.94132 4.99864 5.00277 5.04684 5.78796 5.32442 6.25417 5.89127 6.22123 5.29173 7.02152
1700026D08Rik 0 0.0194141 0 0 0 0.0110749 0.0113294 0.0102909 0 0.0121367 0.0134551 0
1700026J04Rik 0.0212533 0.0218642 0.014879 0.047939 0.0197777 0.0152548 0.0293985 0.0211063 0.0213368 0.0434508 0.00728755 0
1700026L06Rik 0.0191724 0.0111961 0.00969237 0.0324542 0 0.0411303 0.0102934 0.0275139 0.111231 0.168505 0.119622 0.0620985
1700027A23Rik 0 0 0 0 0 0 0.0176341 0.0411428 0.0625761 0.0427905 0.0410112 0.143176
1700027D21Rik 0.199444 0.167527 0.124191 0.139977 0.0513499 0.213654 0.25985 0.0855918 0.0295852 0.0988192 0.0602904 0.0132227
1700028B04Rik 0 0 0 0.0302034 0 0 0.0343481 0.0308957 0.0309879 0.0833011 0.269438 0.172366
1700028J19Rik 0.430445 0.230007 0.561929 0.356908 0.240169 0.303404 0.195672 0.275854 0.399799 0.328639 0.398294 0.506915
1700028K03Rik 0.240277 0.19465 0.18973 0.121288 0.260735 0.179037 0.0848875 0.124244 0.090566 0.050669 0.0950355 0.0848565
1700028P14Rik 0.0154102 0.164017 0.143442 0.0164151 0.03507 0.0682592 0.0738606 0.0746954 0.116297 0.0648833 0.0821999 0.211344
1700029F09Rik 7.24188 5.194 4.97913 5.33813 2.81335 4.29231 4.26719 3.71235 3.01 3.01368 3.1126 2.77857
1700029F12Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700029G01Rik 0.17321 0.148947 0.190696 0.0885516 0.192747 0.209416 0.137688 0.412423 0.562326 0.210741 0.457627 0.486339
1700029H14Rik 0 0 0 0 0 0 0.0104773 0 0 0 0.0104097 0
1700029I01Rik 1.4631 1.27017 1.07206 1.24207 1.67751 1.33685 0.79432 0.422307 0.754789 0.253734 0.240014 0.291431
1700029I15Rik 0.375637 0.451748 0.607233 0.180342 0.376344 0.176252 0.269675 0.230215 0.24472 0.166122 0.0618291 0
1700029J07Rik 1.66323 3.47351 3.16658 2.61224 4.45173 3.56387 3.15016 5.28763 3.8311 3.15697 4.8173 4.54471
1700029J11Rik 1.6018 1.49358 1.70113 1.36274 0.901867 1.02574 0.917056 0.38321 0.856886 0.790293 0.69129 0.807788
1700029M20Rik 0 0 0 0 1.80206e-05 0 0 1.40787e-05 3.648e-05 0 4.32872e-05 0
1700029P11Rik 0 0 0 0 0 0 0 0 0 0 0.0140943 0
1700030C10Rik 0.173524 0.2136 0.221972 0.240956 0.37104 0.28969 0.297328 0.360102 0.276412 0.465504 0.432745 0.748911
1700030F18Rik 0 0 0 0 0 0 0.0290193 0 0 0 0 0
1700030J22Rik 1.55543 2.12705 1.84601 1.64424 1.84087 2.84953 1.81143 1.95309 3.83328 1.28871 1.47008 3.04923
1700030K09Rik 8.88123 9.97087 11.1062 9.55757 9.10257 8.96937 9.29463 8.15081 7.01211 5.0274 4.77282 4.52416
1700031F05Rik 0.00902127 0.0118565 0.0214582 0 0.00964939 0 0 0 0.00982372 0 0 0.010714
1700031F10Rik 0 0 0 0 0 0 0 0.026654 0 0.0312065 0 0.029033
1700034E13Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700034F02Rik 0.0284069 0.0898251 0.108507 0.101688 0.0983459 0.0541725 0.0584356 0.0516964 0.0524712 0.0591711 0.0968697 0.0961564
1700034H14Rik 11.5824 9.54576 10.3563 10.5949 10.8931 9.32447 8.26722 10.318 6.9246 3.91675 4.21112 3.82652
1700034H15Rik 0.344675 0.0633217 0.163794 0.2418 0.273815 0.10588 0.257003 0.0435436 0.144465 0.160606 0.144018 0.266029
1700034I23Rik 0.0154096 0.024439 0.0402722 0.0834214 0.0724764 0.0166243 0.0413439 0.0596004 0.0584193 0.0640363 0.123031 0.116897
1700034J05Rik 0 0 0 0 0 0 0 0 0.0125289 0 0 0
1700034O15Rik 0 0 0 0 0 0 0.0223592 0.0559587 0.0206047 0.0240236 0 0
1700037C18Rik 3.05849 2.04551 2.38602 3.21431 2.42629 2.68101 2.846 2.71351 2.73452 2.50368 2.41424 3.19442
1700037H04Rik 31.5494 21.5455 26.3813 32.4028 21.4106 38.5956 30.599 21.3709 41.725 23.1989 19.3204 49.3943
1700039E15Rik 0.0125527 0.0247468 0.0155599 0 0.0209761 0.0145466 0.00757904 0.00590832 0.00682818 0.0502703 0 0
1700040F15Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700040I03Rik 4.99267 4.98035 4.19941 4.2856 4.76462 6.42399 5.06756 5.62554 5.91116 10.597 9.04836 8.86524
1700040L02Rik 0 0 0 0 0 0.0106039 0 0 0.130756 0 0.0141634 0.279145
1700041B01Rik 0 0.0426729 0.0736361 0.0347247 0 0 0.0394965 0 0.0348362 0 8.36148e-277 0
1700041C02Rik 0.655299 0.463421 0.876177 0.189509 0.257001 0.261903 0.259963 0.798774 0.523774 0.110109 0.35569 0.161809
1700041C23Rik 0 0 0 0 0 0 0 0 0 0 0 0.0650779
1700042B14Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700042G07Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700044K03Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700045I19Rik 0 0.354294 0.0598846 0.0224068 0.477489 0.0932635 0.164526 0.899979 0.271508 0.309961 1.02478 0.174611
1700047M11Rik 0 0 0 0 0 0 0 0 0.0223359 0.0266154 0 0
1700048O20Rik 10.673 10.1389 11.0074 11.0161 12.5271 11.0555 14.6254 18.0574 11.7821 18.3549 23.1953 13.9551
1700049E15Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700049E17Rik1 0 0 0 0 0.00715732 0 0.0161644 0.0134946 0.0359599 0.00849719 0 0.070156
1700049G17Rik 3.99877 4.80285 4.78031 4.43232 4.84771 4.05085 3.8782 3.67655 3.31969 1.80813 1.86403 1.33682
1700049L16Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700052I22Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700052K11Rik 5.82529 4.83647 5.43988 4.51181 4.15125 4.66126 4.12304 4.24431 4.30911 4.31926 4.35654 4.62783
1700052N19Rik 5.47588 5.83959 5.82349 4.83035 4.64534 4.91843 5.09294 4.43421 5.02477 2.52831 1.86772 2.04908
1700054N08Rik 5.72069 6.39444 5.93455 5.41602 6.17527 6.04848 6.81152 6.48497 5.63202 9.44625 10.2297 7.62823
1700054O13Rik 0 0.028738 0 0 0 0 0 0 0 0 0 0
1700056E22Rik 0 0.0314499 0.0153356 0.0429256 0.0325123 0.0142186 0 0.0399675 0 0 0.03003 0.0320333
1700057G04Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700057K13Rik 0.0812213 0.0495955 0.0535639 0.0779268 0.051496 0.0640089 0.0175418 0 0 0.255129 0.183131 0.295462
1700058C13Rik 0 0 0 0 0 0 0 0 0 0 0.0327116 0
1700060C20Rik 0 0.0862365 0.0612557 0.0274327 0 0.0811284 0.0311937 0 0 0.204263 0 0.0914845
1700061G19Rik 0.205336 0.249922 0.254645 0.168635 0.15803 0.170173 0.185029 0.213636 0.196783 0.251576 0.31932 0.270749
1700061J05Rik 0.013396 0.032473 0 0.0586706 0.0254855 0 0.0495446 0.045165 0.0239617 0 0 0.0165366
1700065D16Rik 0.23766 0.199547 0.320184 0.178471 0.0752789 0.167717 0.113116 0.0686616 0.0931738 0.0694324 0.00919369 0.140939
1700065I17Rik 0.106246 0 0.0342554 0.0878098 0.0662671 0.0576756 0 0.0432491 0 0 0.0384658 0.0325223
1700066B19Rik 0.0045933 0 0.0109188 0 0.00552417 0 0.00554403 0.00432407 0.00489257 0.0116576 0.0283229 0.0109119
1700066M21Rik 19.1607 4.36562 3.909 14.3271 4.26457 5.2143 11.6765 4.51283 6.09224 13.9166 6.36942 8.93343
1700066O22Rik 0 0 0 0 0 0 0 0 0 0 4.16698e-29 0
1700067K01Rik 0.464257 0.49795 0.278161 0.388548 0.254391 0.348645 0.155215 0.288647 0.0974744 0.243216 0.126628 0.217907
1700067P10Rik 0 0.0355214 0 0 0 0 0 0 0 0 0 0
1700069L16Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700071K01Rik 0 0.0125917 0 0 0.013245 0 0.0146823 0.0267362 0.0132141 0.0363436 0.0312167 0
1700072E05Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700073E17Rik 0 0 0 0 3.31438e-19 5.80947e-10 0 0.00227727 0.00257511 0 2.52313e-17 0.0202209
1700074P13Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700080E11Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700080O16Rik 0 0 0 0 0 0 0.0102961 0 0 0 0 0
1700081L11Rik 42.9193 45.6203 45.1155 39.9262 38.2162 36.1229 33.0653 31.701 27.5352 29.1038 27.2781 21.0846
1700084C01Rik 0.0566539 0.06262 0.108432 0.122313 0.118831 0.137728 0.135315 0.085849 0.0951582 0.168849 0.10949 0.108251
1700084J12Rik 0.0191956 0 0 0.0204657 0 0 0 0 0 0 0.0213428 0
1700086L19Rik 5.3267 3.27318 5.51191 11.1606 7.51922 14.1394 12.595 11.0247 13.9487 30.7068 19.3369 22.6803
1700086O06Rik 4.58795e-06 3.75686e-05 9.80198e-07 0.0344703 1.44614e-06 2.3008e-07 8.69487e-07 1.57993e-06 0.0151887 1.63898e-06 0.0195797 0.149837
1700088E04Rik 17.3837 15.4992 14.9866 16.5281 14.5975 18.2903 17.7965 13.9162 17.1787 15.0024 10.4764 14.3235
1700090G07Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700092M07Rik 0.922194 1.07607 0.612048 1.21757 0.883282 0.723896 1.05488 0.89763 0.789978 0.939698 0.201737 0.306746
1700093K21Rik 0.65813 0.561469 0.270357 0.591919 0.573528 0.330708 0.425823 0.51127 0.20897 0.914037 1.04502 0.450006
1700094C09Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700094D03Rik 7.73346 9.34152 9.65432 5.92095 7.52099 6.29272 5.17065 6.769 4.03348 4.34058 4.73066 2.66394
1700101E01Rik 0.0158854 0 0.0273913 0 0.0510936 0 0.0338541 0.0927801 0.0452611 0.0650148 0.0997077 0.0931183
1700102P08Rik 5.27005 6.78079 5.86714 4.84582 5.2396 5.10295 4.4246 4.54146 3.86358 2.30024 2.89957 2.54259
1700106J16Rik 0 0.0403656 0.0127105 0 0.0232803 0 0 0.0110363 0 0.017026 0.0288404 0.0536531
1700106N22Rik 4.34657 5.90482 5.3102 4.07888 5.26687 5.79609 4.64059 5.23414 6.1482 4.62864 4.51611 7.76777
1700108F19Rik 5.88782e-08 0.0243631 1.6988e-06 0.00555578 1.0436e-07 0 2.98271e-06 8.44047e-07 6.54095e-07 0.0389527 5.35745e-06 4.94319e-06
1700108M19Rik 0 0.0867261 0 0 0 0 0 0 0 0 0 0
1700109F18Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700109G14Rik 0.141338 0.0174546 0.0408098 0.0547857 0.0206719 0.0560138 0.0618349 0.0185711 0.0561408 0.0503636 0.0190621 0.0203471
1700109H08Rik 0.327322 0.314514 0.224572 0.530574 0.450008 0.572725 0.496732 0.388262 0.420413 1.2951 0.745117 0.755843
1700110M21Rik 0 0.00643575 0 0 0 0 0 0 0.00689707 0 0 0.0171334
1700112E06Rik 0.0098766 0 0 0.015455 0 0.0101761 0.0175648 0 0 0 0 0.0118593
1700113H08Rik 0.0168139 0.00929928 0 0.0274638 0 0 0.059812 0.0184735 0.00976032 0.0560049 0.0187041 0.0199639
1700113I22Rik 0.905182 0.756564 0.833038 0.623593 0.70484 0.65293 0.86819 0.825849 0.701958 0.665696 0.758572 0.59738
1700120K04Rik 3.82831 3.52665 4.3576 3.08168 2.5793 3.3528 1.73351 1.94336 1.91757 1.04975 0.550009 0.793836
1700123I01Rik 1.39976e-06 0 1.39034e-06 6.66102e-07 0 1.50653e-06 0 0 5.21307e-07 0 0.0294945 8.05558e-07
1700123K08Rik 0.0137804 0.0124616 0.0139338 0 0.0590533 0 0 0 0.0264354 0 0.0136438 0
1700123L14Rik 0 0 0 0.0222308 0.00748496 0.354918 0.0670145 0 0.497782 0.114219 0 0.488076
1700123O20Rik 9.38824 9.11356 10.006 9.09681 8.19552 8.82315 8.49493 8.72416 8.94894 8.9629 9.16419 9.20955
1700125D06Rik 0.0834826 0.122884 0.0935307 0.0828986 0 0 0.0314215 0.14999 0.0283433 0.311088 0.357909 0.143408
1700125H20Rik 0.235384 0.384714 0.492508 0.281583 0.386703 0.617824 0.158264 0.331432 0.220517 0.146582 0.872934 0.570148
1700128F08Rik 0 0 0 0 0 0 0 0 0 0 0 0
1700129C05Rik 0 0 0 0 0 0 0 0 0 0 0 0
1810006K21Rik 76.0021 65.4063 81.7607 70.1484 65.3482 73.1495 65.3698 66.8036 77.7267 72.3172 74.2835 103.19
1810008A18Rik 18.3591 16.0339 18.2067 15.4419 14.03 19.402 14.5772 13.624 18.5565 10.959 11.3219 15.9764
1810009A15Rik 16.2805 9.33298 12.9254 14.282 9.79594 12.4423 11.3274 9.83744 11.1886 8.55984 9.18106 9.8213
1810009J06Rik 0 0 0 0 0 0 0 0 0 0 0 0
1810010H24Rik 1.0682 1.47928 1.08859 1.04115 1.1851 0.809718 1.12149 1.32066 0.575323 0.996685 1.46962 1.02183
1810011H11Rik 0.0164739 0 0 0.183219 0.018725 0 0.0492125 0.00886598 0 0.0273855 0 0
1810011O10Rik 2.5987 5.88699 6.09684 1.52363 3.49769 3.15039 0.816385 2.44054 2.05825 0.170874 1.14535 1.72285
1810012P15Rik 2.88029 0.76222 2.95534 4.26129 0.859685 5.20995 3.61651 0.74189 6.16262 4.41859 0.755821 6.19769
1810013D10Rik 10.9178 7.07375 11.1517 10.1087 9.58461 11.0824 9.68289 9.12718 13.2557 11.7576 10.0453 17.1456
1810013L24Rik 19.633 19.9413 19.0653 17.3376 17.1758 19.288 14.8301 14.7176 18.026 5.17262 5.67193 5.74867
1810014B01Rik 1.00157 0.791984 0.633501 1.00046 0.889099 0.0568232 0.652213 0.642279 0.395236 0.483249 0.338893 0.374679
1810014F10Rik 1.20449 0.551273 0.783906 0.312456 0.44276 0.502418 0.301505 0.775051 0.84226 0.587739 0.827962 0.809839
1810019J16Rik 0.10871 0.0764511 0.065039 0.0689691 0.0937354 0.0613378 0.0840694 0.0901957 0.0839803 0.105407 0.0908603 0.0358808
1810020D17Rik 6.35613 11.7462 12.842 6.16698 10.752 8.92597 6.32739 10.8621 10.7501 7.4346 12.2728 12.072
1810022C23Rik 0.0559167 0.130364 0.0651441 0.0384994 0.0830224 0.0192569 0.08785 0.0171865 0.0292059 0.061574 0.0101718 0.0542094
1810022K09Rik 51.8273 38.4326 46.2307 55.0912 40.3024 53.8808 51.3715 46.1304 46.5911 50.0364 57.3959 66.1143
1810024B03Rik 0.367741 0.333718 0.450342 0.368959 0.283228 0.41906 0.354309 0.218028 0.256994 0.293844 0.185494 0.51675
1810026J23Rik 36.4398 36.866 37.4521 29.6694 27.4879 30.1697 27.5612 25.1534 30.4559 39.4979 34.9139 39.7698
1810027O10Rik 33.9023 24.0719 30.5849 31.6133 22.1539 32.571 32.9578 26.2105 39.7505 43.3156 40.953 57.1711
1810029B16Rik 10.407 7.03876 8.09092 11.4736 9.51948 11.6081 10.8266 8.00551 10.4476 13.3941 10.7934 13.2442
1810030J14Rik 0 0 0 0 0 0 0.0201589 0 0 0 0 0
1810030N24Rik 6.50294 6.90226 7.09996 7.46254 7.77884 8.23369 8.07119 9.27693 8.98577 8.30112 11.079 12.5521
1810030O07Rik 17.822 13.9532 14.5412 17.9877 14.6133 13.0951 16.2568 13.4608 11.501 13.9723 12.3662 11.7983
1810031K17Rik 20.586 24.7901 20.9863 22.4859 24.4922 20.9212 22.8759 23.6241 18.7219 24.2908 21.1231 18.5181
1810032O08Rik 22.1199 16.136 20.7804 18.0012 15.0618 20.4606 17.0358 15.3134 14.5164 15.828 12.1254 15.8332
1810033B17Rik 0.0237274 0.0454117 0.0265695 0.023631 0.0492875 0.0388568 0.0270061 0.0210221 0.0605906 0 0.0438889 0.0150861
1810035L17Rik 35.1275 31.3616 34.9668 32.761 26.0179 33.3874 30.8888 29.9867 32.2287 29.099 30.7904 44.1133
1810037I17Rik 8.04846 9.5918 8.19352 7.53881 7.76574 7.29771 7.88879 12.3179 11.0354 8.60454 14.1888 12.0834
1810041L15Rik 0.824562 4.7107 6.29965 1.05694 2.34253 1.15007 0.736035 2.00125 1.2651 1.05182 1.89361 2.76139
1810043G02Rik 8.46855 11.3347 10.5633 10.4652 10.8142 11.4029 11.8101 12.1713 13.755 14.5823 13.6801 17.9188
1810043H04Rik 7.0394 5.47313 7.07319 6.85989 4.81246 5.90316 6.88753 6.0963 7.22908 10.2289 8.79542 10.1427
1810046J19Rik 54.2365 50.3246 56.258 53.1569 46.9945 65.4743 56.9551 58.0929 78.9724 71.638 83.64 113.066
1810046K07Rik 0 0 0 0 0 0.010844 0 0 0 0 0.0131754 0.0616508
1810048J11Rik 9.68059 10.0551 11.3992 9.29359 9.27098 10.2268 9.59393 9.59594 11.7602 8.01385 9.37659 11.4435
1810049H13Rik 2.32661 1.97826 2.76693 2.02573 1.5545 1.8774 2.15194 2.18518 2.04186 3.00293 1.87821 2.23579
1810053B01Rik 2.63962 2.22475 2.77208 2.07504 1.72529 3.11617 2.60519 1.92547 2.75926 2.10716 1.09929 2.23086
1810055G02Rik 18.0792 13.9214 17.146 16.4834 13.2914 17.3197 15.8131 14.4316 15.8093 14.0831 12.8983 14.5423
1810058I24Rik 14.1855 9.22714 12.1642 14.3943 8.07813 12.1618 14.6164 7.5759 14.5003 14.417 5.72723 20.8876
1810063B05Rik 5.60376 5.16632 6.06627 4.29099 5.49388 5.45108 5.16221 6.40289 6.66042 3.47974 4.19877 5.73958
1810063B07Rik 3.84666 3.82442 4.15449 3.38806 3.7352 4.45074 3.89921 4.00555 5.03324 2.92497 2.87786 5.39011
1810064F22Rik 0 0 0 0 0 0.0106139 0 0 0.005469 0.0230917 0.0183082 0.00679641
1810065E05Rik 0 0 0 0 0 0 0 0 0.0155364 0 0 0
1810074P20Rik 6.2839 6.89304 6.00577 5.2842 5.95551 5.48995 4.30016 5.3685 4.56538 4.66469 5.9146 5.46417
2010001E11Rik 0.100792 0.0899055 0.036156 0.0321235 0.0697919 0.0716412 0.103611 0.111707 0.092598 0.104463 0.051207 0.075578
2010001M09Rik 0.297576 0.276919 0.293302 0.232572 0.223041 0.207993 0.262406 0.210991 0.174005 0.250352 0.0487834 0.163305
2010002M12Rik 0.0251727 0.0614768 0.0675946 0.0600741 0.0712695 0.100411 0.0926728 0.0855321 0.111605 0.018335 0.0254187 0.017584
2010002N04Rik 0.409877 0.250081 0.65876 0.393456 0.361579 0.533011 0.713558 0.288928 0.541201 1.40034 0.220181 0.655942
2010003K11Rik 0 0 0 0 0 0 0 0 0 0.0136944 0 0.0127942
2010003K15Rik 0 0 0 0 0 0 0 0 0 0.027257 0 0
2010005H15Rik 0 0 0 0 0 0 0 0 0 0 0 0
2010007H12Rik 12.5462 11.0124 12.016 8.94396 9.21448 13.3136 10.8444 9.74071 10.9759 7.93764 8.16274 10.2386
2010011I20Rik 21.1535 2.93547 4.7303 13.7513 2.92315 1.8945 7.2122 1.87253 2.18296 5.15276 1.41569 2.09818
2010012O05Rik 4.27677 2.43642 1.99969 4.78645 2.82806 2.66181 6.06165 4.58506 3.5786 7.23965 6.02637 3.32853
2010015L04Rik 0.620998 0.769758 0.844135 0.704195 1.10141 1.11056 1.13214 1.47382 1.99792 0.987172 0.993178 1.03116
2010106E10Rik 0 0.0129784 0 0 0 0 0.0119363 0.0106427 0.0107566 0 0.0388275 0.0117274
2010106G01Rik 15.2576 15.6631 17.4174 13.4948 13.907 12.686 11.4247 11.5663 10.2299 8.24369 9.63586 9.91759
2010107E04Rik 105.911 104.548 112.078 101.913 97.4677 131.784 113.434 112.114 159.605 132.554 136.586 209.01
2010107G12Rik 0.552414 0.589507 0.397537 0.467231 0.416018 0.413938 0.387874 0.331933 0.465848 0.209732 0.185911 0.1807
2010107G23Rik 11.6863 32.2042 24.6755 14.1691 26.8257 36.4302 17.3292 31.4038 35.5732 19.7571 30.7473 32.2971
2010107H07Rik 14.4063 11.7518 13.8684 10.7314 9.11608 11.3506 11.2321 11.7955 12.7023 14.3566 13.9657 21.2208
2010109I03Rik 0 0 0 0.00664003 0 0 0 0 0 0.0158619 0 0
2010109K11Rik 9.64363 9.42324 8.49329 10.5317 9.23455 7.62046 12.0229 10.9584 7.64361 9.07526 9.30146 5.49606
2010110P09Rik 0 0.0391128 0.0521786 0.0227042 0.0229567 0 0.0386729 0.0303008 0.034343 0.0272786 0 0.0144967
2010111I01Rik 2.49455 2.33195 2.79296 3.03975 3.20876 2.84448 2.18802 2.67621 1.33689 2.5449 1.98813 1.54344
2010209O12Rik 3.1562 5.04547 4.18932 2.57645 3.47634 2.14198 2.11442 5.23898 2.07793 2.20751 4.84671 2.90886
2010300C02Rik 0.095186 0.431189 0.0527688 0.187958 0.533689 0.453515 0.55775 0.563904 1.8455 1.3489 1.99985 3.57887
2010305A19Rik 7.51448 7.8792 7.61649 9.19687 8.85848 8.59345 10.4992 9.11215 9.0897 8.53226 7.78366 8.24343
2010315B03Rik 2.802 1.46244 1.29461 5.23107 2.53739 2.28228 6.27818 4.25093 3.20929 2.57105 1.9665 1.21735
2010317E24Rik 0.62893 0.558544 0.424795 0.503744 0.438994 0.351973 0.385088 0.3809 0.288666 0.469786 0.344096 0.307797
2010320M18Rik 9.82108 7.55206 8.52054 10.1854 7.47971 8.12667 9.42154 9.31032 7.53485 11.4125 12.0403 10.9101
2010321M09Rik 12.7899 13.1621 14.7078 11.7052 12.013 13.0153 11.7074 11.4602 13.124 12.244 13.3184 14.3881
2200002D01Rik 0.0680479 0.0421616 0.0803602 0.068335 0.0388334 0.247025 0.0380208 0.0351614 0 0 0.0449947 0.0813658
2200002J24Rik 0 0 0 0 0 0 0 0 0 0 0 0
2200002K05Rik 0.524517 0.827953 0.467637 1.12868 2.35084 2.23946 3.32619 4.8958 6.16937 6.75769 7.39376 9.28443
2210009G21Rik 5.05134 4.45755 5.44375 4.3072 4.77836 3.90464 4.10441 4.09497 4.17367 2.35637 2.0295 2.83841
2210010C04Rik 0 0 0 0 0 0 0 0 0 0 0 0
2210010C17Rik 0.0132159 0 0 0.0587598 0.0515346 0.0328017 0.0150159 0.0434599 0 0.0411536 0.00876409 0
2210012G02Rik 6.35462 8.30203 7.57733 7.34097 7.85183 7.61714 7.66554 7.40875 7.57239 4.90891 4.57573 4.74011
2210013O21Rik 9.1087 15.3103 12.6916 10.9293 15.3844 13.1947 12.705 17.855 15.5378 16.4094 19.6346 19.9091
2210016F16Rik 4.38597 1.94221 2.84727 3.18163 1.91269 2.58436 2.81695 2.7277 3.30485 3.00794 3.09483 2.88287
2210016L21Rik 36.5832 43.364 41.1731 41.5766 42.6761 43.9788 46.3027 51.9137 49.5482 59.4118 68.9857 71.5104
2210018M11Rik 26.4885 26.3788 25.8941 25.0415 24.8097 18.7118 19.6641 19.7041 13.4109 12.1184 11.9533 7.26719
2210020M01Rik 0.0610609 0.135799 0.164694 0.178211 0.201773 0.169275 0.0834695 0.116854 0.121204 0.210073 0.261761 0.0790125
2210021J22Rik 5.71 5.28663 5.78933 4.49882 4.26313 5.02835 3.96375 4.5633 3.7747 3.91582 4.47013 4.31465
2210023G05Rik 0 0 0 0 0 0 0 0.0127347 0 0 8.8866e-07 0
2210404J11Rik 9.5623 12.1269 10.7465 10.2796 10.5253 8.91661 10.3325 10.2453 6.18559 8.00735 8.27592 5.9698
2210404O07Rik 1.65047 1.17875 2.0394 0.651369 1.14052 0.873946 0.801422 0.4133 0.833148 0.664696 0.790108 1.23556
2210407C18Rik 0 0 0 0 0 0 0 0 0 0 0 0
2210408I21Rik 4.36384 3.70952 3.71392 4.15594 3.65846 3.5095 3.98389 3.52662 3.3761 4.23845 4.34526 4.02552
2210409E12Rik 0.0524937 0.017124 0 0 0 0.0612856 0 0 0 0 0 0
